date,state,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease
6/21/2020,WV,1,0,2136,57
6/21/2020,WY,0,2,0,18
6/20/2020,AK,0,0,3266,21
6/20/2020,AL,16,27,7651,547
6/20/2020,AR,10,0,6951,511
6/20/2020,AS,0,0,0,0
6/20/2020,AZ,26,6,9955,3109
6/20/2020,CA,64,0,74817,3893
6/20/2020,CO,12,10,8337,286
6/20/2020,CT,13,0,3641,158
6/20/2020,DC,1,0,4130,32
6/20/2020,DE,0,0,1912,70
6/20/2020,FL,40,165,24352,4049
6/20/2020,GA,6,65,22278,1800
6/20/2020,GU,0,0,273,22
6/20/2020,HI,0,1,963,27
6/20/2020,IA,0,0,3337,221
6/20/2020,ID,0,1,1523,128
6/20/2020,IL,111,0,25331,634
6/20/2020,IN,20,24,8600,315
6/20/2020,KS,0,0,0,0
6/20/2020,KY,2,28,5758,176
6/20/2020,LA,20,0,13037,870
6/20/2020,MA,28,40,13844,286
6/20/2020,MD,22,50,8203,408
6/20/2020,ME,0,5,2390,25
6/20/2020,MI,20,0,14258,448
6/20/2020,MN,11,19,16455,436
6/20/2020,MO,7,0,4442,389
6/20/2020,MP,0,0,0,0
6/20/2020,MS,0,0,0,0
6/20/2020,MT,0,3,1076,32
6/20/2020,NC,15,0,17479,1549
6/20/2020,ND,0,3,1600,25
6/20/2020,NE,4,34,3832,176
6/20/2020,NH,6,16,1806,36
6/20/2020,NJ,23,0,24192,338
6/20/2020,NM,8,9,4320,107
6/20/2020,NV,0,0,4158,445
6/20/2020,NY,24,0,68114,716
6/20/2020,OH,30,34,13398,531
6/20/2020,OK,1,20,7053,331
6/20/2020,OR,1,0,0,178
6/20/2020,PA,20,0,10005,504
6/20/2020,PR,0,0,0,268
6/20/2020,RI,0,0,681,36
6/20/2020,SC,5,0,6794,1155
6/20/2020,SD,0,9,655,67
6/20/2020,TN,9,28,13222,429
6/20/2020,TX,25,0,35054,4430
6/20/2020,UT,0,16,4876,643
6/20/2020,VA,5,62,18343,650
6/20/2020,VI,0,0,42,0
6/20/2020,VT,0,0,1138,3
6/20/2020,WA,10,44,6758,314
6/20/2020,WI,14,26,9812,413
6/20/2020,WV,0,0,2331,51
6/20/2020,WY,0,0,-9139,6
6/19/2020,AK,0,0,2432,14
6/19/2020,AL,12,43,7995,796
6/19/2020,AR,6,26,5635,703
6/19/2020,AS,0,0,0,0
6/19/2020,AZ,41,5,9238,3246
6/19/2020,CA,70,0,76855,4317
6/19/2020,CO,15,14,2002,228
6/19/2020,CT,12,0,11678,117
6/19/2020,DC,3,0,1543,49
6/19/2020,DE,2,0,1638,112
6/19/2020,FL,43,200,17737,3822
6/19/2020,GA,31,109,6005,1097
6/19/2020,GU,0,0,120,7
6/19/2020,HI,0,0,1352,18
6/19/2020,IA,2,0,5297,421
6/19/2020,ID,1,3,1422,111
6/19/2020,IL,0,0,26479,831
6/19/2020,IN,25,142,7857,308
6/19/2020,KS,7,24,5147,378
6/19/2020,KY,2,12,4590,257
6/19/2020,LA,22,0,45807,-119
6/19/2020,MA,30,51,9319,228
6/19/2020,MD,14,90,5742,319
6/19/2020,ME,0,5,3066,35
6/19/2020,MI,6,0,29443,299
6/19/2020,MN,17,30,13917,356
6/19/2020,MO,2,0,8649,293
6/19/2020,MP,0,0,0,0
6/19/2020,MS,0,0,0,0
6/19/2020,MT,0,1,1541,11
6/19/2020,NC,22,0,16983,1652
6/19/2020,ND,1,2,1919,32
6/19/2020,NE,6,25,2844,189
6/19/2020,NH,1,2,1727,14
6/19/2020,NJ,35,257,22220,389
6/19/2020,NM,4,11,4190,88
6/19/2020,NV,2,0,3154,410
6/19/2020,NY,25,0,78507,796
6/19/2020,OH,34,63,15403,609
6/19/2020,OK,1,63,4673,352
6/19/2020,OR,1,13,4575,206
6/19/2020,PA,38,0,12624,526
6/19/2020,PR,0,0,0,84
6/19/2020,RI,9,11,1181,59
6/19/2020,SC,18,239,6694,1083
6/19/2020,SD,3,4,791,49
6/19/2020,TN,6,29,8107,1188
6/19/2020,TX,35,0,12719,3454
6/19/2020,UT,3,25,4087,586
6/19/2020,VA,16,75,9788,555
6/19/2020,VI,0,0,96,1
6/19/2020,VT,0,0,1133,9
6/19/2020,WA,19,21,9489,517
6/19/2020,WI,11,17,10838,323
6/19/2020,WV,0,0,1568,17
6/19/2020,WY,2,1,291,29
6/18/2020,AK,0,0,3464,12
6/18/2020,AL,20,21,10917,894
6/18/2020,AR,11,22,7413,322
6/18/2020,AS,0,0,0,0
6/18/2020,AZ,32,17,11020,2519
6/18/2020,CA,82,0,72458,4084
6/18/2020,CO,29,22,5318,231
6/18/2020,CT,7,187,7003,11
6/18/2020,DC,4,0,2057,56
6/18/2020,DE,0,0,2042,55
6/18/2020,FL,44,189,22346,3207
6/18/2020,GA,30,120,11855,882
6/18/2020,GU,0,0,385,5
6/18/2020,HI,0,3,1127,4
6/18/2020,IA,6,0,5407,393
6/18/2020,ID,0,0,1136,92
6/18/2020,IL,52,0,24911,593
6/18/2020,IN,16,63,13115,425
6/18/2020,KS,0,0,0,0
6/18/2020,KY,2,27,6309,202
6/18/2020,LA,0,0,0,0
6/18/2020,MA,36,60,8943,271
6/18/2020,MD,20,48,6005,260
6/18/2020,ME,0,0,0,42
6/18/2020,MI,25,0,0,301
6/18/2020,MN,19,29,11913,379
6/18/2020,MO,37,0,12057,283
6/18/2020,MP,0,0,0,0
6/18/2020,MS,0,0,-5674,0
6/18/2020,MT,0,3,1330,25
6/18/2020,NC,7,0,24923,1333
6/18/2020,ND,0,7,953,29
6/18/2020,NE,3,25,2231,195
6/18/2020,NH,4,10,1826,72
6/18/2020,NJ,32,0,23489,404
6/18/2020,NM,5,17,4212,132
6/18/2020,NV,3,0,2952,234
6/18/2020,NY,32,0,67923,618
6/18/2020,OH,22,53,14761,700
6/18/2020,OK,2,0,3671,450
6/18/2020,OR,4,4,4638,148
6/18/2020,PA,42,0,10819,418
6/18/2020,PR,0,0,0,108
6/18/2020,RI,9,13,1219,71
6/18/2020,SC,4,0,6777,992
6/18/2020,SD,0,15,1306,59
6/18/2020,TN,12,29,7135,686
6/18/2020,TX,43,0,34587,3516
6/18/2020,UT,3,18,3498,495
6/18/2020,VA,3,-17,7264,463
6/18/2020,VI,0,0,0,0
6/18/2020,VT,1,0,1077,5
6/18/2020,WA,-5,23,9258,537
6/18/2020,WI,7,32,10177,461
6/18/2020,WV,0,0,3017,42
6/18/2020,WY,0,0,1055,30
6/17/2020,AK,0,0,1474,20
6/17/2020,AL,5,37,4899,400
6/17/2020,AR,15,26,14718,415
6/17/2020,AS,0,0,0,0
6/17/2020,AZ,20,15,10032,1827
6/17/2020,CA,87,0,56778,3455
6/17/2020,CO,0,3,3368,143
6/17/2020,CT,9,0,4491,80
6/17/2020,DC,3,0,2931,29
6/17/2020,DE,3,0,472,41
6/17/2020,FL,25,184,22840,2610
6/17/2020,GA,46,89,14537,952
6/17/2020,GU,0,0,164,2
6/17/2020,HI,0,1,1211,4
6/17/2020,IA,4,0,4211,282
6/17/2020,ID,0,5,1059,78
6/17/2020,IL,87,0,29441,546
6/17/2020,IN,28,45,7210,227
6/17/2020,KS,2,23,4900,262
6/17/2020,KY,6,19,3670,166
6/17/2020,LA,20,0,11576,928
6/17/2020,MA,69,58,8133,266
6/17/2020,MD,14,47,11558,560
6/17/2020,ME,1,2,1666,17
6/17/2020,MI,2,0,14123,228
6/17/2020,MN,13,31,19028,414
6/17/2020,MO,27,0,0,211
6/17/2020,MP,0,0,0,0
6/17/2020,MS,23,39,3097,489
6/17/2020,MT,1,-1,1922,16
6/17/2020,NC,14,0,14999,1002
6/17/2020,ND,1,1,981,39
6/17/2020,NE,11,28,2694,180
6/17/2020,NH,6,2,1194,19
6/17/2020,NJ,42,131,15782,277
6/17/2020,NM,7,12,3544,88
6/17/2020,NV,1,0,4952,184
6/17/2020,NY,21,0,58774,567
6/17/2020,OH,14,44,16018,412
6/17/2020,OK,1,16,3368,259
6/17/2020,OR,1,17,4692,120
6/17/2020,PA,43,0,9404,335
6/17/2020,PR,0,0,0,52
6/17/2020,RI,11,9,1207,51
6/17/2020,SC,10,0,4509,566
6/17/2020,SD,1,8,1702,84
6/17/2020,TN,4,34,5270,313
6/17/2020,TX,33,0,18067,3129
6/17/2020,UT,4,29,2585,407
6/17/2020,VA,13,122,8459,444
6/17/2020,VI,0,0,49,0
6/17/2020,VT,0,0,774,-1
6/17/2020,WA,10,21,10334,461
6/17/2020,WI,9,32,9406,285
6/17/2020,WV,0,0,4264,35
6/17/2020,WY,0,1,631,25
6/16/2020,AK,0,0,1766,12
6/16/2020,AL,11,56,2110,640
6/16/2020,AR,0,23,1154,274
6/16/2020,AS,0,0,0,0
6/16/2020,AZ,25,27,6685,2392
6/16/2020,CA,32,0,67465,2108
6/16/2020,CO,25,25,3902,169
6/16/2020,CT,6,0,6321,114
6/16/2020,DC,5,0,1261,19
6/16/2020,DE,1,0,1325,63
6/16/2020,FL,55,191,27342,2783
6/16/2020,GA,35,132,3818,664
6/16/2020,GU,0,0,273,1
6/16/2020,HI,0,0,546,8
6/16/2020,IA,14,0,3124,126
6/16/2020,ID,1,4,2604,63
6/16/2020,IL,72,0,18106,623
6/16/2020,IN,14,30,7560,356
6/16/2020,KS,0,0,0,0
6/16/2020,KY,7,3,0,182
6/16/2020,LA,24,0,13458,534
6/16/2020,MA,18,50,6221,195
6/16/2020,MD,35,40,7740,377
6/16/2020,ME,0,4,1355,9
6/16/2020,MI,17,0,11313,184
6/16/2020,MN,9,28,6034,189
6/16/2020,MO,2,0,4625,225
6/16/2020,MP,0,0,0,0
6/16/2020,MS,20,48,9947,353
6/16/2020,MT,0,1,2635,5
6/16/2020,NC,36,0,12191,751
6/16/2020,ND,1,3,852,23
6/16/2020,NE,4,13,1632,126
6/16/2020,NH,0,0,0,0
6/16/2020,NJ,52,124,15376,323
6/16/2020,NM,5,61,4134,122
6/16/2020,NV,2,0,5661,379
6/16/2020,NY,29,0,59937,631
6/16/2020,OH,24,59,10531,434
6/16/2020,OK,4,13,10573,228
6/16/2020,OR,2,13,3124,278
6/16/2020,PA,33,0,9700,362
6/16/2020,PR,0,0,0,61
6/16/2020,RI,14,7,1486,52
6/16/2020,SC,5,67,11510,612
6/16/2020,SD,2,18,769,38
6/16/2020,TN,10,40,8342,670
6/16/2020,TX,46,0,29583,4098
6/16/2020,UT,2,32,2433,329
6/16/2020,VA,18,113,5994,445
6/16/2020,VI,0,0,0,0
6/16/2020,VT,0,0,330,3
6/16/2020,WA,4,38,12066,494
6/16/2020,WI,9,35,10883,298
6/16/2020,WV,0,0,5075,43
6/16/2020,WY,0,3,1778,10
6/15/2020,AK,0,0,967,3
6/15/2020,AL,1,4,4562,657
6/15/2020,AR,3,5,6733,416
6/15/2020,AS,0,0,0,0
6/15/2020,AZ,8,34,6198,1014
6/15/2020,CA,26,0,63589,2597
6/15/2020,CO,0,0,4329,113
6/15/2020,CT,3,0,4775,147
6/15/2020,DC,0,0,1284,32
6/15/2020,DE,2,0,2823,76
6/15/2020,FL,8,74,19411,1758
6/15/2020,GA,43,74,8973,733
6/15/2020,GU,0,0,215,0
6/15/2020,HI,0,2,1147,5
6/15/2020,IA,3,0,2627,127
6/15/2020,ID,0,0,0,0
6/15/2020,IL,18,0,18154,473
6/15/2020,IN,11,32,6917,521
6/15/2020,KS,2,15,7438,372
6/15/2020,KY,6,0,1064,202
6/15/2020,LA,4,0,8840,553
6/15/2020,MA,23,15,4434,87
6/15/2020,MD,8,57,5468,331
6/15/2020,ME,1,3,1096,17
6/15/2020,MI,1,0,10508,31
6/15/2020,MN,6,20,4990,222
6/15/2020,MO,1,0,4073,379
6/15/2020,MP,0,0,0,0
6/15/2020,MS,4,15,16167,283
6/15/2020,MT,0,1,2022,8
6/15/2020,NC,9,0,10366,983
6/15/2020,ND,1,0,875,22
6/15/2020,NE,0,5,1548,92
6/15/2020,NH,2,6,2406,46
6/15/2020,NJ,52,18,18245,222
6/15/2020,NM,4,0,4569,102
6/15/2020,NV,4,0,5717,106
6/15/2020,NY,28,0,55991,620
6/15/2020,OH,16,53,10520,428
6/15/2020,OK,0,1,0,186
6/15/2020,OR,4,24,2070,184
6/15/2020,PA,28,0,9474,323
6/15/2020,PR,0,0,0,79
6/15/2020,RI,18,29,1711,76
6/15/2020,SC,2,0,6638,583
6/15/2020,SD,0,5,1046,30
6/15/2020,TN,8,19,14030,728
6/15/2020,TX,7,0,17524,1254
6/15/2020,UT,4,13,4930,295
6/15/2020,VA,6,-4,9619,380
6/15/2020,VI,0,0,0,1
6/15/2020,VT,0,0,1574,1
6/15/2020,WA,4,11,11366,517
6/15/2020,WI,2,12,6081,206
6/15/2020,WV,0,0,745,9
6/15/2020,WY,0,0,-459,19
6/14/2020,AK,0,0,1657,7
6/14/2020,AL,0,14,3189,1014
6/14/2020,AR,3,19,9018,954
6/14/2020,AS,0,0,0,0
6/14/2020,AZ,3,33,8415,1233
6/14/2020,CA,74,0,74391,3212
6/14/2020,CO,0,10,7987,195
6/14/2020,CT,15,0,7090,94
6/14/2020,DC,4,0,1436,58
6/14/2020,DE,1,0,1653,35
6/14/2020,FL,6,69,36586,2016
6/14/2020,GA,5,24,20230,880
6/14/2020,GU,0,0,0,0
6/14/2020,HI,0,2,967,17
6/14/2020,IA,2,0,4817,209
6/14/2020,ID,0,1,276,46
6/14/2020,IL,19,0,21368,672
6/14/2020,IN,9,70,7388,366
6/14/2020,KS,0,0,0,0
6/14/2020,KY,0,0,0,0
6/14/2020,LA,10,0,4613,336
6/14/2020,MA,48,30,8906,208
6/14/2020,MD,13,112,6155,396
6/14/2020,ME,0,1,1472,36
6/14/2020,MI,3,0,13797,218
6/14/2020,MN,15,29,-6,6
6/14/2020,MO,0,0,5693,0
6/14/2020,MP,0,0,233,0
6/14/2020,MS,2,21,0,168
6/14/2020,MT,1,0,890,13
6/14/2020,NC,5,0,13997,1443
6/14/2020,ND,0,0,985,22
6/14/2020,NE,0,3,1618,120
6/14/2020,NH,3,10,2417,48
6/14/2020,NJ,37,30,19125,276
6/14/2020,NM,5,0,3615,95
6/14/2020,NV,1,0,5504,227
6/14/2020,NY,24,0,61665,694
6/14/2020,OH,3,31,7022,300
6/14/2020,OK,0,5,4221,158
6/14/2020,OR,2,0,3302,101
6/14/2020,PA,4,0,7846,336
6/14/2020,PR,1,0,0,121
6/14/2020,RI,0,0,884,32
6/14/2020,SC,1,0,5590,840
6/14/2020,SD,0,8,741,65
6/14/2020,TN,3,14,12967,891
6/14/2020,TX,19,0,33821,1843
6/14/2020,UT,0,16,4599,332
6/14/2020,VA,5,46,8370,637
6/14/2020,VI,0,0,21,0
6/14/2020,VT,0,0,1047,2
6/14/2020,WA,9,28,3957,136
6/14/2020,WI,1,14,8967,251
6/14/2020,WV,0,0,3652,30
6/14/2020,WY,0,0,0,10
6/13/2020,AK,0,0,894,29
6/13/2020,AL,4,39,5976,891
6/13/2020,AR,0,18,5895,0
6/13/2020,AS,0,0,0,0
6/13/2020,AZ,39,36,4078,1540
6/13/2020,CA,46,0,58475,3660
6/13/2020,CO,9,177,1916,175
6/13/2020,CT,27,0,4730,305
6/13/2020,DC,5,0,1028,55
6/13/2020,DE,1,0,2349,56
6/13/2020,FL,49,169,31933,2581
6/13/2020,GA,28,43,6704,1018
6/13/2020,GU,0,0,15,1
6/13/2020,HI,0,1,745,14
6/13/2020,IA,7,0,4684,380
6/13/2020,ID,1,0,1175,51
6/13/2020,IL,29,0,21171,673
6/13/2020,IN,17,0,5060,397
6/13/2020,KS,0,0,0,0
6/13/2020,KY,6,27,12991,500
6/13/2020,LA,8,0,23561,1288
6/13/2020,MA,38,46,9901,336
6/13/2020,MD,26,130,7971,692
6/13/2020,ME,0,5,1427,36
6/13/2020,MI,23,0,13032,164
6/13/2020,MN,9,24,9656,2
6/13/2020,MO,7,0,4436,225
6/13/2020,MP,0,0,174,0
6/13/2020,MS,8,1,-865,257
6/13/2020,MT,0,0,967,15
6/13/2020,NC,12,0,14566,1427
6/13/2020,ND,0,0,1667,42
6/13/2020,NE,4,38,3406,198
6/13/2020,NH,7,-1,1997,42
6/13/2020,NJ,103,100,22378,441
6/13/2020,NM,0,0,0,0
6/13/2020,NV,3,0,5165,270
6/13/2020,NY,32,0,69924,916
6/13/2020,OH,46,50,14756,424
6/13/2020,OK,0,8,0,225
6/13/2020,OR,1,0,4132,158
6/13/2020,PA,49,0,8204,463
6/13/2020,PR,0,0,0,154
6/13/2020,RI,0,0,1226,49
6/13/2020,SC,6,0,5062,785
6/13/2020,SD,1,6,1417,91
6/13/2020,TN,4,24,10774,415
6/13/2020,TX,18,0,31031,2331
6/13/2020,UT,0,24,3592,404
6/13/2020,VA,7,62,8805,658
6/13/2020,VI,0,0,63,0
6/13/2020,VT,0,0,1293,6
6/13/2020,WA,10,45,6230,193
6/13/2020,WI,2,32,11037,294
6/13/2020,WV,2,0,3452,26
6/13/2020,WY,0,1,1132,23
6/12/2020,AK,1,0,1855,14
6/12/2020,AL,14,37,6694,865
6/12/2020,AR,5,36,3726,731
6/12/2020,AS,0,0,0,0
6/12/2020,AZ,17,38,11543,1654
6/12/2020,CA,62,0,61909,2702
6/12/2020,CO,11,22,3877,148
6/12/2020,CT,13,0,13833,228
6/12/2020,DC,4,0,2600,65
6/12/2020,DE,0,0,3594,67
6/12/2020,FL,29,136,27249,1902
6/12/2020,GA,43,108,6907,810
6/12/2020,GU,0,0,146,1
6/12/2020,HI,0,1,1277,7
6/12/2020,IA,4,0,5606,399
6/12/2020,ID,1,3,1275,42
6/12/2020,IL,78,0,24179,732
6/12/2020,IN,16,35,7440,398
6/12/2020,KS,3,19,5175,235
6/12/2020,KY,0,0,0,0
6/12/2020,LA,9,0,9338,523
6/12/2020,MA,46,72,9879,392
6/12/2020,MD,25,134,7309,416
6/12/2020,ME,0,0,1376,54
6/12/2020,MI,5,0,15544,223
6/12/2020,MN,25,35,12773,45
6/12/2020,MO,12,0,5900,195
6/12/2020,MP,0,0,181,0
6/12/2020,MS,13,29,0,608
6/12/2020,MT,0,3,1235,10
6/12/2020,NC,28,0,21252,1768
6/12/2020,ND,0,4,1340,36
6/12/2020,NE,17,29,2821,290
6/12/2020,NH,7,4,1979,31
6/12/2020,NJ,49,115,24255,348
6/12/2020,NM,16,42,9451,276
6/12/2020,NV,0,0,5914,277
6/12/2020,NY,53,0,71573,822
6/12/2020,OH,18,61,10715,420
6/12/2020,OK,2,11,4547,222
6/12/2020,OR,2,11,4245,140
6/12/2020,PA,49,0,11946,66
6/12/2020,PR,2,0,24595,184
6/12/2020,RI,10,11,2093,81
6/12/2020,SC,5,90,5273,729
6/12/2020,SD,1,11,1184,77
6/12/2020,TN,27,38,54291,588
6/12/2020,TX,19,0,18540,2097
6/12/2020,UT,8,20,3793,325
6/12/2020,VA,14,64,42569,564
6/12/2020,VI,0,0,41,0
6/12/2020,VT,0,0,1416,9
6/12/2020,WA,4,-1,9249,388
6/12/2020,WI,7,27,11308,354
6/12/2020,WV,1,0,2898,21
6/12/2020,WY,0,0,264,18
6/11/2020,AK,0,0,1273,18
6/11/2020,AL,11,36,4913,856
6/11/2020,AR,6,24,0,448
6/11/2020,AS,0,0,0,0
6/11/2020,AZ,32,41,8483,1412
6/11/2020,CA,105,0,53759,3090
6/11/2020,CO,16,10,4099,152
6/11/2020,CT,26,243,7953,114
6/11/2020,DC,3,0,1044,52
6/11/2020,DE,1,0,2238,50
6/11/2020,FL,49,229,26027,1698
6/11/2020,GA,46,99,12293,993
6/11/2020,GU,0,0,97,1
6/11/2020,HI,0,1,1119,3
6/11/2020,IA,9,0,5323,387
6/11/2020,ID,0,0,1023,40
6/11/2020,IL,90,0,21559,766
6/11/2020,IN,25,53,6837,411
6/11/2020,KS,0,0,0,0
6/11/2020,KY,9,10,6618,62
6/11/2020,LA,19,0,9111,442
6/11/2020,MA,38,72,10487,511
6/11/2020,MD,31,34,6996,732
6/11/2020,ME,0,5,1487,30
6/11/2020,MI,33,0,14202,267
6/11/2020,MN,13,40,13182,219
6/11/2020,MO,12,0,7208,203
6/11/2020,MP,0,0,58,0
6/11/2020,MS,0,0,0,0
6/11/2020,MT,0,0,1159,2
6/11/2020,NC,11,0,17717,1310
6/11/2020,ND,0,0,1089,38
6/11/2020,NE,4,11,2358,142
6/11/2020,NH,7,4,1214,46
6/11/2020,NJ,67,269,21389,470
6/11/2020,NM,6,0,3755,145
6/11/2020,NV,1,0,5696,235
6/11/2020,NY,38,0,60103,736
6/11/2020,OH,33,60,10270,429
6/11/2020,OK,2,17,4002,146
6/11/2020,OR,2,7,4869,177
6/11/2020,PA,51,0,9475,467
6/11/2020,PR,1,0,0,23
6/11/2020,RI,11,14,1438,87
6/11/2020,SC,13,0,-23157,682
6/11/2020,SD,4,11,998,61
6/11/2020,TN,5,21,5990,477
6/11/2020,TX,35,0,43407,1826
6/11/2020,UT,3,14,4520,388
6/11/2020,VA,6,-17,8563,470
6/11/2020,VI,0,0,11,0
6/11/2020,VT,0,0,1452,15
6/11/2020,WA,14,26,11570,400
6/11/2020,WI,11,33,8942,371
6/11/2020,WV,0,0,3106,24
6/11/2020,WY,0,0,737,29
6/10/2020,AK,0,0,810,20
6/10/2020,AL,15,42,4751,567
6/10/2020,AR,4,36,10148,288
6/10/2020,AS,0,0,0,0
6/10/2020,AZ,25,41,4918,1556
6/10/2020,CA,79,0,51851,2702
6/10/2020,CO,20,166,4043,164
6/10/2020,CT,23,0,4814,168
6/10/2020,DC,4,0,977,63
6/10/2020,DE,1,0,956,36
6/10/2020,FL,38,161,19347,1371
6/10/2020,GA,44,102,13041,731
6/10/2020,GU,0,0,304,2
6/10/2020,HI,0,0,693,6
6/10/2020,IA,6,0,4791,315
6/10/2020,ID,2,2,1344,31
6/10/2020,IL,77,0,20195,625
6/10/2020,IN,16,36,4400,304
6/10/2020,KS,4,18,4071,162
6/10/2020,KY,7,10,14301,175
6/10/2020,LA,11,0,6034,418
6/10/2020,MA,46,75,9831,267
6/10/2020,MD,33,79,5999,561
6/10/2020,ME,0,1,1489,31
6/10/2020,MI,1,0,0,15
6/10/2020,MN,39,41,11707,333
6/10/2020,MO,8,0,5660,274
6/10/2020,MP,0,0,0,0
6/10/2020,MS,31,79,4958,715
6/10/2020,MT,0,2,1425,7
6/10/2020,NC,24,0,16928,1011
6/10/2020,ND,2,4,954,40
6/10/2020,NE,3,22,2339,131
6/10/2020,NH,8,4,1471,53
6/10/2020,NJ,76,154,18887,550
6/10/2020,NM,4,25,2813,43
6/10/2020,NV,2,0,3600,134
6/10/2020,NY,56,0,61623,674
6/10/2020,OH,36,73,11081,413
6/10/2020,OK,2,14,3139,117
6/10/2020,OR,0,6,3069,72
6/10/2020,PA,48,0,7716,410
6/10/2020,PR,1,0,0,144
6/10/2020,RI,4,13,1364,104
6/10/2020,SC,7,0,4019,531
6/10/2020,SD,1,16,1445,81
6/10/2020,TN,1,16,7144,486
6/10/2020,TX,32,0,11228,2504
6/10/2020,UT,1,23,2595,305
6/10/2020,VA,18,135,7069,439
6/10/2020,VI,0,0,32,1
6/10/2020,VT,0,0,1503,11
6/10/2020,WA,15,48,12053,368
6/10/2020,WI,10,39,9902,336
6/10/2020,WV,1,0,3633,19
6/10/2020,WY,1,1,506,10
6/9/2020,AK,1,0,968,10
6/9/2020,AL,11,33,7251,497
6/9/2020,AR,6,21,4854,340
6/9/2020,AS,0,0,0,0
6/9/2020,AZ,23,48,4514,618
6/9/2020,CA,44,0,52885,2170
6/9/2020,CO,18,374,4221,182
6/9/2020,CT,13,0,4240,87
6/9/2020,DC,4,0,1301,85
6/9/2020,DE,2,0,758,48
6/9/2020,FL,53,178,22659,1096
6/9/2020,GA,77,126,7056,752
6/9/2020,GU,0,0,246,1
6/9/2020,HI,0,0,326,1
6/9/2020,IA,12,0,3852,249
6/9/2020,ID,0,0,1586,50
6/9/2020,IL,94,0,19512,797
6/9/2020,IN,23,46,5477,410
6/9/2020,KS,0,0,0,0
6/9/2020,KY,5,18,6849,232
6/9/2020,LA,13,0,10504,562
6/9/2020,MA,55,82,4460,263
6/9/2020,MD,35,47,6079,500
6/9/2020,ME,1,1,757,18
6/9/2020,MI,9,0,16809,63
6/9/2020,MN,20,40,8451,430
6/9/2020,MO,21,0,4055,179
6/9/2020,MP,0,0,279,2
6/9/2020,MS,0,0,0,0
6/9/2020,MT,0,3,1586,6
6/9/2020,NC,23,0,14922,676
6/9/2020,ND,3,5,465,22
6/9/2020,NE,0,32,1167,118
6/9/2020,NH,0,3,1535,36
6/9/2020,NJ,93,19,14109,299
6/9/2020,NM,4,25,4304,122
6/9/2020,NV,3,0,3342,244
6/9/2020,NY,49,0,49290,683
6/9/2020,OH,17,70,13247,325
6/9/2020,OK,5,22,12080,158
6/9/2020,OR,5,8,3672,66
6/9/2020,PA,61,0,7861,493
6/9/2020,PR,0,0,0,139
6/9/2020,RI,9,8,1164,68
6/9/2020,SC,11,84,2893,428
6/9/2020,SD,3,5,1288,52
6/9/2020,TN,14,26,7803,631
6/9/2020,TX,23,0,25402,1637
6/9/2020,UT,3,13,3724,237
6/9/2020,VA,19,116,6777,487
6/9/2020,VI,0,0,9,0
6/9/2020,VT,0,0,1421,9
6/9/2020,WA,2,30,11343,408
6/9/2020,WI,15,44,13957,300
6/9/2020,WV,0,0,717,16
6/9/2020,WY,0,0,352,10
6/8/2020,AK,0,0,989,19
6/8/2020,AL,26,32,0,425
6/8/2020,AR,1,0,0,314
6/8/2020,AS,0,0,0,0
6/8/2020,AZ,3,64,5671,789
6/8/2020,CA,27,0,66465,2507
6/8/2020,CO,0,5,4317,153
6/8/2020,CT,13,0,4548,124
6/8/2020,DC,2,0,1162,57
6/8/2020,DE,2,0,920,30
6/8/2020,FL,12,67,17426,966
6/8/2020,GA,28,61,8892,599
6/8/2020,GU,0,0,266,0
6/8/2020,HI,0,1,1090,2
6/8/2020,IA,8,0,5110,320
6/8/2020,ID,0,0,0,0
6/8/2020,IL,198,0,15441,1382
6/8/2020,IN,13,43,5014,226
6/8/2020,KS,4,19,5599,257
6/8/2020,KY,2,7,3606,189
6/8/2020,LA,8,0,8303,234
6/8/2020,MA,37,32,4589,190
6/8/2020,MD,27,83,6269,431
6/8/2020,ME,0,3,2658,18
6/8/2020,MI,15,0,12804,135
6/8/2020,MN,11,34,7323,448
6/8/2020,MO,10,0,4422,181
6/8/2020,MP,0,0,0,1
6/8/2020,MS,20,13,4465,498
6/8/2020,MT,0,0,4211,3
6/8/2020,NC,10,0,7949,938
6/8/2020,ND,3,1,228,19
6/8/2020,NE,0,7,1547,91
6/8/2020,NH,3,2,1519,24
6/8/2020,NJ,39,0,14331,333
6/8/2020,NM,4,44,5088,140
6/8/2020,NV,4,0,4169,137
6/8/2020,NY,40,0,57352,702
6/8/2020,OH,27,53,7433,361
6/8/2020,OK,0,13,0,55
6/8/2020,OR,0,24,1365,114
6/8/2020,PA,10,0,7214,351
6/8/2020,PR,0,0,0,61
6/8/2020,RI,27,32,884,45
6/8/2020,SC,11,0,6288,514
6/8/2020,SD,0,4,726,33
6/8/2020,TN,3,16,13432,563
6/8/2020,TX,0,0,19232,638
6/8/2020,UT,3,18,4692,256
6/8/2020,VA,5,6,3206,570
6/8/2020,VI,0,0,3,0
6/8/2020,VT,0,0,1568,12
6/8/2020,WA,6,17,10050,510
6/8/2020,WI,-1,12,7386,222
6/8/2020,WV,0,0,1789,9
6/8/2020,WY,0,1,1210,13
6/7/2020,AK,0,-48,995,8
6/7/2020,AL,3,29,13465,457
6/7/2020,AR,0,6,3191,325
6/7/2020,AS,0,0,0,0
6/7/2020,AZ,2,70,8537,1438
6/7/2020,CA,67,0,51122,2796
